attempt_id,poll_type,poll_type_2,poll_id,poll_source,course_id,course_session_id,on_demand_session_id,evaluation_id,classroom_activity_id,is_course_session_deleted,poll_answered,poll_seen,user_id,question_type,question_id,question_text,question_image_flag,question_format,show_correct_answer,choice_type,selected_choice_id,submitted_choice_text,correct_choice_id,is_correct_answer,poll_start_time,poll_end_time,poll_duration,total_choices_selected,creator_id,is_poll_deleted,poll_created_at,poll_updated_at,choice_submitted_at,rn
mcq15194545,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,0,0,647322,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,-1,,1252097,,12/16/25 6:09,12/16/25 6:09,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15194964,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,651253,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:10,29,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194544,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647323,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:09,12/16/25 6:09,32,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194800,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,653166,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:09,12/16/25 6:09,7,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194980,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,659235,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:10,29,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194535,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,649059,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,53,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194616,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,657386,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,91,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15195088,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648840,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:09,12/16/25 6:10,61,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194550,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648862,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:09,12/16/25 6:09,32,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194912,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647331,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:10,29,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194612,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647380,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,20,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194542,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648857,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,15,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194540,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648845,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:11,99,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:11,1
mcq15194621,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647392,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,27,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15195155,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647500,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:11,23,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:11,1
mcq15195076,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,652875,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:10,12/16/25 6:10,15,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194546,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647325,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,28,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194518,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,652833,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:09,12/16/25 6:09,29,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194667,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647483,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252098,,1252097,0,12/16/25 6:09,12/16/25 6:09,1,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194589,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647361,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,48,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15195173,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,651260,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:10,12/16/25 6:11,20,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:11,1
mcq15195294,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,652829,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:11,12/16/25 6:11,18,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:11,1
mcq15194584,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,0,0,647373,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,-1,,1252097,,12/16/25 6:09,12/16/25 6:09,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15194530,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,649049,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,28,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194909,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,649060,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252096,,1252097,0,12/16/25 6:10,12/16/25 6:10,38,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194807,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,651258,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,12,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194874,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648915,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,13,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194560,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647342,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,90,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194593,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647363,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,16,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194559,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,651182,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252098,,1252097,0,12/16/25 6:09,12/16/25 6:09,56,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15195156,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,651196,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:12,81,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:12,1
mcq15194539,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,0,0,648842,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,-1,,1252097,,12/16/25 6:09,12/16/25 6:09,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15195123,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647384,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:10,12/16/25 6:11,39,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:11,1
mcq15194605,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648923,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:09,29,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:09,1
mcq15194793,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,648863,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,12,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194580,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,0,0,647349,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,-1,,1252097,,12/16/25 6:09,12/16/25 6:09,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15194889,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,688818,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,38,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15194523,mcq,EXIT_TICKET,342518,course session,14797,70712,,,148960,0,1,1,647480,has correct answer,319910,اذا كان طول قطر الدائرة ١٠ سم فما طول الوتر أ ب ؟,1,image and text,0,MCQ,1252097,,1252097,1,12/16/25 6:09,12/16/25 6:10,77,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:10,1
mcq15189890,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647374,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189861,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647339,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189825,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,652832,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241356,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189865,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647342,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241356,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189824,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,652833,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189856,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647326,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241356,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189920,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647396,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:46,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15190066,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647385,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:46,60,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15189923,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,651260,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189822,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647467,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:46,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15189931,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,0,0,651252,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,-1,,1241355,,12/16/25 5:45,12/16/25 5:45,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15189837,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,649050,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189862,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647340,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189908,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,648915,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189905,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,0,0,647384,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,-1,,1241355,,12/16/25 5:45,12/16/25 5:45,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15189900,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,648901,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189919,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,0,0,647395,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,-1,,1241355,,12/16/25 5:45,12/16/25 5:45,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15189823,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647466,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189835,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,657728,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189851,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647325,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241357,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189855,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,648862,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,64,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189901,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647367,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189832,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,652875,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189927,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,657392,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:46,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15189834,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,0,0,649025,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,-1,,1241355,,12/16/25 5:45,12/16/25 5:45,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15190089,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647331,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:46,60,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15189888,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,647373,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241355,,1241355,1,12/16/25 5:45,12/16/25 5:45,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:45,1
mcq15189913,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,1,1,657386,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,1241354,,1241355,0,12/16/25 5:45,12/16/25 5:46,60,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 5:46,1
mcq15189910,mcq,SECTION_CHECK,342528,course session,14797,70712,,,148964,0,0,0,648917,has correct answer,317126,قارن بين :&nbsp;<div>القيمة الأولى: قياس القوس المقابل لزاوية مركزية قياسها&nbsp;٨٠ </div><div>القيمة الثانية: قياس القوس المقابل لزاوية محيطية قياسها ٦٠</div>,0,text only,0,MCQ,-1,,1241355,,12/16/25 5:45,12/16/25 5:45,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
